Website,CDN_Server_1,CDN_Server_2,CDN_Server_3,CDN_Server_4,CDN_Server_5,CDN_Server_6,CDN_Server_7,CDN_Server_8,CDN_Server_9,CDN_Server_10,CDN_Server_11,CDN_Server_12,CDN_Server_13,IP1,IP2,IP3,IP4,IP5,IP6,IP7,IP8,IP9,IP10,IP11,IP12,IP13
housing.com,server-108-139-47-11.jfk50.r.cloudfront.net,server-13-33-165-121.yto50.r.cloudfront.net,server-108-139-47-109.jfk50.r.cloudfront.net,server-108-157-254-51.sin2.r.cloudfront.net,server-13-227-219-19.ams54.r.cloudfront.net,server-108-158-46-59.bom78.r.cloudfront.net,server-18-155-192-12.sfo53.r.cloudfront.net,server-18-155-192-99.sfo53.r.cloudfront.net,server-108-158-32-30.syd3.r.cloudfront.net,server-13-32-99-93.fra60.r.cloudfront.net,server-13-32-99-68.fra60.r.cloudfront.net,server-108-138-85-49.iad12.r.cloudfront.net,,108.139.47.11,13.33.165.121,108.139.47.109,108.157.254.51,13.227.219.19,108.158.46.59,18.155.192.12,18.155.192.99,108.158.32.30,13.32.99.93,13.32.99.68,108.138.85.49,None
bmo.com,a104-98-241-53.deploy.static.akamaitechnologies.com,a104-103-202-222.deploy.static.akamaitechnologies.com,a125-252-217-168.deploy.static.akamaitechnologies.com,a104-69-151-195.deploy.static.akamaitechnologies.com,a23-212-212-16.deploy.static.akamaitechnologies.com,a23-52-144-43.deploy.static.akamaitechnologies.com,a88-221-69-100.deploy.static.akamaitechnologies.com,a23-36-97-178.deploy.static.akamaitechnologies.com,a104-102-97-149.deploy.static.akamaitechnologies.com,a92-122-13-108.deploy.static.akamaitechnologies.com,,,,104.98.241.53,104.103.202.222,125.252.217.168,104.69.151.195,23.212.212.16,23.52.144.43,88.221.69.100,23.36.97.178,104.102.97.149,92.122.13.108,None,None,None
vudu.com,a23-44-201-29.deploy.static.akamaitechnologies.com,a2-16-153-213.deploy.static.akamaitechnologies.com,a96-17-182-157.deploy.static.akamaitechnologies.com,a23-12-147-15.deploy.static.akamaitechnologies.com,a69-192-139-92.deploy.static.akamaitechnologies.com,a23-44-201-9.deploy.static.akamaitechnologies.com,a69-192-139-110.deploy.static.akamaitechnologies.com,a104-102-244-97.deploy.static.akamaitechnologies.com,a23-44-201-24.deploy.static.akamaitechnologies.com,a23-55-167-34.deploy.static.akamaitechnologies.com,a184-86-251-7.deploy.static.akamaitechnologies.com,a95-101-74-16.deploy.static.akamaitechnologies.com,a23-219-172-160.deploy.static.akamaitechnologies.com,23.44.201.29,2.16.153.213,96.17.182.157,23.12.147.15,69.192.139.92,23.44.201.9,69.192.139.110,104.102.244.97,23.44.201.24,23.55.167.34,184.86.251.7,95.101.74.16,23.219.172.160
turkishairlines.com,a2-19-248-72.deploy.static.akamaitechnologies.com,a2-21-20-10.deploy.static.akamaitechnologies.com,a23-206-243-24.deploy.static.akamaitechnologies.com,a23-49-248-37.deploy.static.akamaitechnologies.com,a23-48-105-13.deploy.static.akamaitechnologies.com,a23-32-29-11.deploy.static.akamaitechnologies.com,a23-11-215-152.deploy.static.akamaitechnologies.com,a23-49-248-28.deploy.static.akamaitechnologies.com,a23-205-255-238.deploy.static.akamaitechnologies.com,a95-101-74-112.deploy.static.akamaitechnologies.com,a23-216-149-150.deploy.static.akamaitechnologies.com,,,2.19.248.72,2.21.20.10,23.206.243.24,23.49.248.37,23.48.105.13,23.32.29.11,23.11.215.152,23.49.248.28,23.205.255.238,95.101.74.112,23.216.149.150,None,None
adevarul.ro,server-18-173-219-33.jfk52.r.cloudfront.net,server-18-173-219-39.jfk52.r.cloudfront.net,server-52-85-49-116.hel50.r.cloudfront.net,server-18-239-94-91.ams1.r.cloudfront.net,server-18-66-112-118.fra56.r.cloudfront.net,server-18-155-192-81.sfo53.r.cloudfront.net,server-18-155-192-105.sfo53.r.cloudfront.net,server-108-156-22-83.hel51.r.cloudfront.net,server-18-66-112-74.fra56.r.cloudfront.net,server-18-67-65-129.iad89.r.cloudfront.net,server-18-67-39-101.yto50.r.cloudfront.net,,,18.173.219.33,18.173.219.39,52.85.49.116,18.239.94.91,18.66.112.118,18.155.192.81,18.155.192.105,108.156.22.83,18.66.112.74,18.67.65.129,18.67.39.101,None,None
shiksha.com,a96-16-55-22.deploy.static.akamaitechnologies.com,a104-97-14-73.deploy.static.akamaitechnologies.com,a23-56-4-203.deploy.static.akamaitechnologies.com,a23-45-207-176.deploy.static.akamaitechnologies.com,a23-52-171-145.deploy.static.akamaitechnologies.com,a23-40-52-181.deploy.static.akamaitechnologies.com,a23-215-176-58.deploy.static.akamaitechnologies.com,a104-117-182-194.deploy.static.akamaitechnologies.com,a104-117-182-179.deploy.static.akamaitechnologies.com,a2-18-66-243.deploy.static.akamaitechnologies.com,a2-16-168-11.deploy.static.akamaitechnologies.com,a104-117-182-42.deploy.static.akamaitechnologies.com,a23-219-155-11.deploy.static.akamaitechnologies.com,96.16.55.22,104.97.14.73,23.56.4.203,23.45.207.176,23.52.171.145,23.40.52.181,23.215.176.58,104.117.182.194,104.117.182.179,2.18.66.243,2.16.168.11,104.117.182.42,23.219.155.11
wakelet.com,server-18-155-68-128.sin52.r.cloudfront.net,server-108-158-20-86.syd62.r.cloudfront.net,server-18-238-49-58.jfk52.r.cloudfront.net,server-18-66-122-111.fra60.r.cloudfront.net,server-108-156-60-70.ams1.r.cloudfront.net,server-108-158-61-107.bom78.r.cloudfront.net,server-108-139-10-41.sfo5.r.cloudfront.net,server-13-33-165-105.yto50.r.cloudfront.net,server-108-138-85-46.iad12.r.cloudfront.net,server-18-66-122-119.fra60.r.cloudfront.net,server-18-238-49-9.jfk52.r.cloudfront.net,,,18.155.68.128,108.158.20.86,18.238.49.58,18.66.122.111,108.156.60.70,108.158.61.107,108.139.10.41,13.33.165.105,108.138.85.46,18.66.122.119,18.238.49.9,None,None
aws.com,server-52-222-214-98.fra56.r.cloudfront.net,server-3-164-92-66.yto53.r.cloudfront.net,server-18-239-36-124.ams58.r.cloudfront.net,server-108-158-61-16.bom78.r.cloudfront.net,server-18-164-96-79.jfk50.r.cloudfront.net,server-52-222-214-34.fra56.r.cloudfront.net,server-13-227-74-115.sfo20.r.cloudfront.net,server-18-65-244-24.syd3.r.cloudfront.net,server-13-35-210-18.sin2.r.cloudfront.net,server-13-227-74-77.sfo20.r.cloudfront.net,server-18-164-96-60.jfk50.r.cloudfront.net,server-18-67-65-89.iad89.r.cloudfront.net,,52.222.214.98,3.164.92.66,18.239.36.124,108.158.61.16,18.164.96.79,52.222.214.34,13.227.74.115,18.65.244.24,13.35.210.18,13.227.74.77,18.164.96.60,18.67.65.89,None
tycsports.com,server-18-239-199-34.sfo53.r.cloudfront.net,server-3-164-206-92.hel51.r.cloudfront.net,server-18-238-243-126.ams58.r.cloudfront.net,server-18-239-199-64.sfo53.r.cloudfront.net,server-18-238-49-48.jfk52.r.cloudfront.net,server-18-165-98-87.iad55.r.cloudfront.net,server-18-66-147-115.fra60.r.cloudfront.net,server-52-85-49-102.hel50.r.cloudfront.net,server-18-238-49-117.jfk52.r.cloudfront.net,server-13-33-165-38.yto50.r.cloudfront.net,server-18-66-147-22.fra60.r.cloudfront.net,server-18-239-199-30.sfo53.r.cloudfront.net,,18.239.199.34,3.164.206.92,18.238.243.126,18.239.199.64,18.238.49.48,18.165.98.87,18.66.147.115,52.85.49.102,18.238.49.117,13.33.165.38,18.66.147.22,18.239.199.30,None
louisvuitton.com,a23-207-180-220.deploy.static.akamaitechnologies.com,a96-17-65-21.deploy.static.akamaitechnologies.com,a23-221-77-54.deploy.static.akamaitechnologies.com,a104-115-33-59.deploy.static.akamaitechnologies.com,a69-192-160-233.deploy.static.akamaitechnologies.com,a23-220-113-17.deploy.static.akamaitechnologies.com,a23-202-169-17.deploy.static.akamaitechnologies.com,a104-71-214-155.deploy.static.akamaitechnologies.com,a23-205-157-50.deploy.static.akamaitechnologies.com,,,,,23.207.180.220,96.17.65.21,23.221.77.54,104.115.33.59,69.192.160.233,23.220.113.17,23.202.169.17,104.71.214.155,23.205.157.50,None,None,None,None
leadsquared.com,server-3-168-73-119.jfk50.r.cloudfront.net,server-108-156-133-58.sin2.r.cloudfront.net,server-3-164-92-113.yto53.r.cloudfront.net,server-18-155-202-117.sfo53.r.cloudfront.net,server-13-227-219-123.ams54.r.cloudfront.net,server-3-162-103-115.iad61.r.cloudfront.net,server-18-66-112-65.fra56.r.cloudfront.net,server-3-168-73-72.jfk50.r.cloudfront.net,server-18-155-202-56.sfo53.r.cloudfront.net,server-18-65-244-127.syd3.r.cloudfront.net,server-18-66-57-41.bom78.r.cloudfront.net,,,3.168.73.119,108.156.133.58,3.164.92.113,18.155.202.117,13.227.219.123,3.162.103.115,18.66.112.65,3.168.73.72,18.155.202.56,18.65.244.127,18.66.57.41,None,None
fpjs.io,server-18-66-112-79.fra56.r.cloudfront.net,server-3-164-68-4.hel51.r.cloudfront.net,server-18-238-192-18.sfo53.r.cloudfront.net,server-18-238-192-121.sfo53.r.cloudfront.net,server-18-245-96-19.yto50.r.cloudfront.net,server-13-226-2-14.tlv50.r.cloudfront.net,server-108-156-60-128.ams1.r.cloudfront.net,server-3-168-122-124.jfk52.r.cloudfront.net,server-3-168-122-110.jfk52.r.cloudfront.net,server-18-154-227-50.iad55.r.cloudfront.net,server-18-238-192-128.sfo53.r.cloudfront.net,,,18.66.112.79,3.164.68.4,18.238.192.18,18.238.192.121,18.245.96.19,13.226.2.14,108.156.60.128,3.168.122.124,3.168.122.110,18.154.227.50,18.238.192.128,None,None
drogaraia.com.br,server-3-168-122-122.jfk52.r.cloudfront.net,server-108-158-20-12.syd62.r.cloudfront.net,server-18-67-39-14.yto50.r.cloudfront.net,server-18-155-202-33.sfo53.r.cloudfront.net,server-18-65-39-106.ams1.r.cloudfront.net,server-3-168-122-82.jfk52.r.cloudfront.net,server-18-155-202-52.sfo53.r.cloudfront.net,server-52-85-132-126.iad50.r.cloudfront.net,server-13-35-210-110.sin2.r.cloudfront.net,server-13-227-138-12.bom50.r.cloudfront.net,server-18-244-18-35.fra56.r.cloudfront.net,,,3.168.122.122,108.158.20.12,18.67.39.14,18.155.202.33,18.65.39.106,3.168.122.82,18.155.202.52,52.85.132.126,13.35.210.110,13.227.138.12,18.244.18.35,None,None
dotloop.com,server-13-32-27-12.fra56.r.cloudfront.net,server-18-155-192-129.sfo53.r.cloudfront.net,server-52-85-49-129.hel50.r.cloudfront.net,server-52-85-49-33.hel50.r.cloudfront.net,server-108-139-29-51.jfk50.r.cloudfront.net,server-18-155-192-108.sfo53.r.cloudfront.net,server-13-32-27-65.fra56.r.cloudfront.net,server-3-164-92-27.yto53.r.cloudfront.net,server-18-239-83-47.ams58.r.cloudfront.net,server-3-167-37-9.iad61.r.cloudfront.net,server-18-155-192-105.sfo53.r.cloudfront.net,server-108-139-29-23.jfk50.r.cloudfront.net,server-108-139-29-126.jfk50.r.cloudfront.net,13.32.27.12,18.155.192.129,52.85.49.129,52.85.49.33,108.139.29.51,18.155.192.108,13.32.27.65,3.164.92.27,18.239.83.47,3.167.37.9,18.155.192.105,108.139.29.23,108.139.29.126
racingpost.com,server-3-167-69-127.iad61.r.cloudfront.net,server-18-155-192-5.sfo53.r.cloudfront.net,server-108-158-20-36.syd62.r.cloudfront.net,server-108-138-26-50.fra56.r.cloudfront.net,server-108-158-61-64.bom78.r.cloudfront.net,server-18-239-83-78.ams58.r.cloudfront.net,server-18-238-80-37.jfk52.r.cloudfront.net,server-18-238-80-98.jfk52.r.cloudfront.net,server-13-35-210-31.sin2.r.cloudfront.net,server-3-164-92-104.yto53.r.cloudfront.net,server-18-155-192-86.sfo53.r.cloudfront.net,server-108-138-26-94.fra56.r.cloudfront.net,,3.167.69.127,18.155.192.5,108.158.20.36,108.138.26.50,108.158.61.64,18.239.83.78,18.238.80.37,18.238.80.98,13.35.210.31,3.164.92.104,18.155.192.86,108.138.26.94,None
jorudan.co.jp,server-13-227-138-61.bom50.r.cloudfront.net,server-18-173-219-114.jfk52.r.cloudfront.net,server-18-173-219-107.jfk52.r.cloudfront.net,server-65-8-161-47.sfo53.r.cloudfront.net,server-18-239-83-80.ams58.r.cloudfront.net,server-108-138-64-39.iad12.r.cloudfront.net,server-3-164-92-64.yto53.r.cloudfront.net,server-18-173-219-69.jfk52.r.cloudfront.net,server-3-161-82-94.fra56.r.cloudfront.net,server-18-67-93-8.syd62.r.cloudfront.net,server-13-227-254-47.sin52.r.cloudfront.net,server-3-161-82-81.fra56.r.cloudfront.net,,13.227.138.61,18.173.219.114,18.173.219.107,65.8.161.47,18.239.83.80,108.138.64.39,3.164.92.64,18.173.219.69,3.161.82.94,18.67.93.8,13.227.254.47,3.161.82.81,None
pushlycdn.com,server-108-158-32-125.syd3.r.cloudfront.net,server-13-33-88-50.sin2.r.cloudfront.net,server-18-245-96-104.yto50.r.cloudfront.net,server-3-162-103-73.iad61.r.cloudfront.net,server-18-66-112-4.fra56.r.cloudfront.net,server-3-168-86-111.sfo5.r.cloudfront.net,server-108-159-61-94.bom78.r.cloudfront.net,server-13-226-94-64.jfk52.r.cloudfront.net,server-18-239-36-31.ams58.r.cloudfront.net,server-18-66-112-102.fra56.r.cloudfront.net,server-3-168-86-114.sfo5.r.cloudfront.net,server-13-226-94-5.jfk52.r.cloudfront.net,,108.158.32.125,13.33.88.50,18.245.96.104,3.162.103.73,18.66.112.4,3.168.86.111,108.159.61.94,13.226.94.64,18.239.36.31,18.66.112.102,3.168.86.114,13.226.94.5,None
sparkpost.com,server-13-225-63-119.ewr53.r.cloudfront.net,server-13-33-187-102.fra60.r.cloudfront.net,server-13-225-63-39.ewr53.r.cloudfront.net,server-13-227-74-62.sfo20.r.cloudfront.net,server-18-239-50-118.ams58.r.cloudfront.net,server-18-67-93-115.syd62.r.cloudfront.net,server-13-225-63-6.ewr53.r.cloudfront.net,server-13-33-30-94.sin2.r.cloudfront.net,server-3-167-37-36.iad61.r.cloudfront.net,server-18-67-39-85.yto50.r.cloudfront.net,server-108-158-61-2.bom78.r.cloudfront.net,server-13-227-74-88.sfo20.r.cloudfront.net,,13.225.63.119,13.33.187.102,13.225.63.39,13.227.74.62,18.239.50.118,18.67.93.115,13.225.63.6,13.33.30.94,3.167.37.36,18.67.39.85,108.158.61.2,13.227.74.88,None
destentor.nl,a23-34-59-34.deploy.static.akamaitechnologies.com,a2-17-100-153.deploy.static.akamaitechnologies.com,a104-110-191-65.deploy.static.akamaitechnologies.com,a23-205-255-233.deploy.static.akamaitechnologies.com,a23-206-243-58.deploy.static.akamaitechnologies.com,a23-34-59-28.deploy.static.akamaitechnologies.com,a23-44-4-162.deploy.static.akamaitechnologies.com,a23-216-149-136.deploy.static.akamaitechnologies.com,a104-76-210-199.deploy.static.akamaitechnologies.com,a2-18-66-64.deploy.static.akamaitechnologies.com,a23-201-47-193.deploy.static.akamaitechnologies.com,a23-216-149-144.deploy.static.akamaitechnologies.com,,23.34.59.34,2.17.100.153,104.110.191.65,23.205.255.233,23.206.243.58,23.34.59.28,23.44.4.162,23.216.149.136,104.76.210.199,2.18.66.64,23.201.47.193,23.216.149.144,None
cpsc.gov,a23-201-166-17.deploy.static.akamaitechnologies.com,a23-202-192-145.deploy.static.akamaitechnologies.com,a173-223-114-8.deploy.static.akamaitechnologies.com,a23-43-113-228.deploy.static.akamaitechnologies.com,a23-40-163-181.deploy.static.akamaitechnologies.com,a173-223-62-119.deploy.static.akamaitechnologies.com,a23-41-181-172.deploy.static.akamaitechnologies.com,a184-29-116-226.deploy.static.akamaitechnologies.com,a104-103-145-148.deploy.static.akamaitechnologies.com,a23-62-192-226.deploy.static.akamaitechnologies.com,,,,23.201.166.17,23.202.192.145,173.223.114.8,23.43.113.228,23.40.163.181,173.223.62.119,23.41.181.172,184.29.116.226,104.103.145.148,23.62.192.226,None,None,None
my-best.com,server-108-159-61-122.bom78.r.cloudfront.net,server-18-244-18-17.fra56.r.cloudfront.net,server-18-67-39-77.yto50.r.cloudfront.net,server-52-85-132-17.iad50.r.cloudfront.net,server-18-67-93-17.syd62.r.cloudfront.net,server-18-244-18-24.fra56.r.cloudfront.net,server-18-239-83-68.ams58.r.cloudfront.net,server-18-164-96-81.jfk50.r.cloudfront.net,server-18-155-68-39.sin52.r.cloudfront.net,server-3-168-86-52.sfo5.r.cloudfront.net,server-18-164-96-33.jfk50.r.cloudfront.net,server-18-164-96-19.jfk50.r.cloudfront.net,server-3-168-86-80.sfo5.r.cloudfront.net,108.159.61.122,18.244.18.17,18.67.39.77,52.85.132.17,18.67.93.17,18.244.18.24,18.239.83.68,18.164.96.81,18.155.68.39,3.168.86.52,18.164.96.33,18.164.96.19,3.168.86.80
gaana.com,a23-15-110-75.deploy.static.akamaitechnologies.com,a23-59-196-70.deploy.static.akamaitechnologies.com,a23-4-38-172.deploy.static.akamaitechnologies.com,a104-114-92-90.deploy.static.akamaitechnologies.com,a23-214-140-78.deploy.static.akamaitechnologies.com,a23-2-239-88.deploy.static.akamaitechnologies.com,a104-74-39-22.deploy.static.akamaitechnologies.com,a23-204-7-7.deploy.static.akamaitechnologies.com,a23-34-223-74.deploy.static.akamaitechnologies.com,a23-67-132-144.deploy.static.akamaitechnologies.com,,,,23.15.110.75,23.59.196.70,23.4.38.172,104.114.92.90,23.214.140.78,23.2.239.88,104.74.39.22,23.204.7.7,23.34.223.74,23.67.132.144,None,None,None
fantacalcio.it,server-13-33-252-24.jfk50.r.cloudfront.net,server-18-245-96-21.yto50.r.cloudfront.net,server-13-35-121-99.sfo5.r.cloudfront.net,server-18-239-50-99.ams58.r.cloudfront.net,server-13-33-88-14.sin2.r.cloudfront.net,server-13-35-121-123.sfo5.r.cloudfront.net,server-18-65-244-95.syd3.r.cloudfront.net,server-99-86-229-26.iad79.r.cloudfront.net,server-52-222-214-17.fra56.r.cloudfront.net,server-13-33-252-63.jfk50.r.cloudfront.net,server-108-159-61-72.bom78.r.cloudfront.net,,,13.33.252.24,18.245.96.21,13.35.121.99,18.239.50.99,13.33.88.14,13.35.121.123,18.65.244.95,99.86.229.26,52.222.214.17,13.33.252.63,108.159.61.72,None,None
firstpost.com,a23-54-57-187.deploy.static.akamaitechnologies.com,a23-34-213-178.deploy.static.akamaitechnologies.com,a104-75-89-173.deploy.static.akamaitechnologies.com,a104-96-173-155.deploy.static.akamaitechnologies.com,a23-35-190-37.deploy.static.akamaitechnologies.com,a23-37-18-29.deploy.static.akamaitechnologies.com,a23-215-57-209.deploy.static.akamaitechnologies.com,a104-121-230-43.deploy.static.akamaitechnologies.com,a184-30-158-57.deploy.static.akamaitechnologies.com,a23-56-210-80.deploy.static.akamaitechnologies.com,,,,23.54.57.187,23.34.213.178,104.75.89.173,104.96.173.155,23.35.190.37,23.37.18.29,23.215.57.209,104.121.230.43,184.30.158.57,23.56.210.80,None,None,None
itatiaia.com.br,server-108-158-20-49.syd62.r.cloudfront.net,server-108-158-61-68.bom78.r.cloudfront.net,server-18-164-96-67.jfk50.r.cloudfront.net,server-52-85-151-45.iad89.r.cloudfront.net,server-143-204-98-108.fra50.r.cloudfront.net,server-18-65-39-36.ams1.r.cloudfront.net,server-18-245-96-67.yto50.r.cloudfront.net,server-13-35-210-39.sin2.r.cloudfront.net,server-18-164-96-4.jfk50.r.cloudfront.net,server-3-168-86-30.sfo5.r.cloudfront.net,,,,108.158.20.49,108.158.61.68,18.164.96.67,52.85.151.45,143.204.98.108,18.65.39.36,18.245.96.67,13.35.210.39,18.164.96.4,3.168.86.30,None,None,None
businessinsider.com.pl,server-18-239-199-118.sfo53.r.cloudfront.net,server-108-138-128-45.jfk50.r.cloudfront.net,server-99-86-4-3.fra6.r.cloudfront.net,server-18-239-142-67.bom54.r.cloudfront.net,server-99-86-4-64.fra6.r.cloudfront.net,server-3-161-163-92.atl59.r.cloudfront.net,server-18-239-199-88.sfo53.r.cloudfront.net,server-13-35-238-39.sin2.r.cloudfront.net,server-108-158-20-58.syd62.r.cloudfront.net,server-18-239-69-43.ams58.r.cloudfront.net,server-18-67-17-44.yto50.r.cloudfront.net,server-108-138-128-15.jfk50.r.cloudfront.net,,18.239.199.118,108.138.128.45,99.86.4.3,18.239.142.67,99.86.4.64,3.161.163.92,18.239.199.88,13.35.238.39,108.158.20.58,18.239.69.43,18.67.17.44,108.138.128.15,None
httpwg.org,cdn-185-199-109-153.github.com,cdn-185-199-110-153.github.com,cdn-185-199-108-153.github.com,cdn-185-199-111-153.github.com,,,,,,,,,,185.199.109.153,185.199.110.153,185.199.108.153,185.199.111.153,None,None,None,None,None,None,None,None,None
substackcdn.com,server-52-85-61-20.ewr53.r.cloudfront.net,server-18-155-202-104.sfo53.r.cloudfront.net,server-18-155-202-20.sfo53.r.cloudfront.net,server-18-67-17-53.yto50.r.cloudfront.net,server-18-66-57-24.bom78.r.cloudfront.net,server-65-9-66-110.fra56.r.cloudfront.net,server-18-67-65-54.iad89.r.cloudfront.net,server-13-227-219-105.ams54.r.cloudfront.net,server-108-156-133-66.sin2.r.cloudfront.net,server-108-158-32-2.syd3.r.cloudfront.net,server-52-85-61-36.ewr53.r.cloudfront.net,server-65-9-66-32.fra56.r.cloudfront.net,,52.85.61.20,18.155.202.104,18.155.202.20,18.67.17.53,18.66.57.24,65.9.66.110,18.67.65.54,13.227.219.105,108.156.133.66,108.158.32.2,52.85.61.36,65.9.66.32,None
banco.bradesco,a104-110-191-5.deploy.static.akamaitechnologies.com,a104-86-110-115.deploy.static.akamaitechnologies.com,a104-76-210-209.deploy.static.akamaitechnologies.com,a23-216-149-134.deploy.static.akamaitechnologies.com,a23-34-59-35.deploy.static.akamaitechnologies.com,a23-216-149-155.deploy.static.akamaitechnologies.com,a23-44-4-153.deploy.static.akamaitechnologies.com,a23-11-215-155.deploy.static.akamaitechnologies.com,a2-17-100-243.deploy.static.akamaitechnologies.com,a23-206-243-8.deploy.static.akamaitechnologies.com,a23-34-59-19.deploy.static.akamaitechnologies.com,a23-205-255-231.deploy.static.akamaitechnologies.com,,104.110.191.5,104.86.110.115,104.76.210.209,23.216.149.134,23.34.59.35,23.216.149.155,23.44.4.153,23.11.215.155,2.17.100.243,23.206.243.8,23.34.59.19,23.205.255.231,None
beritasatu.com,server-13-225-63-69.ewr53.r.cloudfront.net,server-18-65-244-39.syd3.r.cloudfront.net,server-108-158-61-72.bom78.r.cloudfront.net,server-18-173-121-36.sfo53.r.cloudfront.net,server-18-65-39-79.ams1.r.cloudfront.net,server-13-32-99-90.fra60.r.cloudfront.net,server-13-225-4-123.sin52.r.cloudfront.net,server-13-225-63-99.ewr53.r.cloudfront.net,server-18-67-39-21.yto50.r.cloudfront.net,server-13-32-99-115.fra60.r.cloudfront.net,server-52-85-151-95.iad89.r.cloudfront.net,,,13.225.63.69,18.65.244.39,108.158.61.72,18.173.121.36,18.65.39.79,13.32.99.90,13.225.4.123,13.225.63.99,18.67.39.21,13.32.99.115,52.85.151.95,None,None
fnn.jp,server-18-155-202-91.sfo53.r.cloudfront.net,server-18-155-99-63.blr50.r.cloudfront.net,server-18-155-202-9.sfo53.r.cloudfront.net,server-13-35-210-27.sin2.r.cloudfront.net,server-18-245-96-109.yto50.r.cloudfront.net,server-3-162-103-100.iad61.r.cloudfront.net,server-18-239-83-29.ams58.r.cloudfront.net,server-13-249-91-77.jfk52.r.cloudfront.net,server-13-35-210-71.sin2.r.cloudfront.net,server-18-245-31-27.fra56.r.cloudfront.net,,,,18.155.202.91,18.155.99.63,18.155.202.9,13.35.210.27,18.245.96.109,3.162.103.100,18.239.83.29,13.249.91.77,13.35.210.71,18.245.31.27,None,None,None
